,address,name,company,salary,type,edubg,experience,welfareNum
583, 江宁区 ,6000+文员朝九晚五m, 南京仙龙人力资源有限公司 ,4500-6800元/月,文员,不限,不限,5
584, 江宁区 ,操作工6千包吃住五险m, 英华达（南京）科技有限公司 ,4200-6800元/月,操作工,不限,不限,5
585, 江宁区 ,包装工+包吃住+五险m, 南京旺旺食品有限公司 ,4200-6200元/月,包装工,不限,不限,5
586, 建邺区 ,诚聘美容导师+私密, 南京华丽汇化妆品有限公司 ,面议,美容导师,不限,不限,3
587, 晓庄 ,呼叫中心客服/六险一金, 南京誉烽信和商务信息咨询有限… ,5000-8000元/月,客服专员/助理,大专,1-2年,5
588, 晓庄 ,法务中心客服/六险一金, 南京誉烽信和商务信息咨询有限… ,4000-6000元/月,电话客服,不限,不限,5
589, 秣陵 ,滚齿工+五险+食宿, 南京华实齿轮传动设备有限公司 ,5000-8000元/月,普工,不限,1-2年,5
590, 江宁区 ,春季送餐员月均1w+车, 上海拉扎斯信息科技公司 ,8000-12000元/月,送餐员,高中,不限,5
591, 仙林 ,5K+五险一金+双休人事, 乐有家房产 ,4000-6000元/月,人事专员/助理,大专,不限,5
592, 江宁区 ,HPLY黄金海岸高薪店员, 上海HPLY品牌女装 ,5000-8000元/月,店员/营业员,中专,1-2年,4
593, 华侨路 ,平安银行信用卡8千+双休, 中国平安综合金融 ,5000-10000元/月,信用卡/银行卡业务,大专,不限,5
594, 东山 ,底薪4k+包住宿+提成, 小华奶粉店 ,8000-16000元/月,房产经纪人,不限,不限,5
595, 华侨路 ,运营推广双休包住, 江苏华付集团 ,5000-10000元/月,销售代表,不限,不限,3
596, 鼓楼区 ,南京新城市HG女装招美导, 上海HPLY品牌女装 ,5000-8000元/月,礼仪/迎宾,中专,1-2年,4
597, 建邺区 ,私密美容导师, 南京华丽汇化妆品有限公司 ,4000-5000元/月,美容导师,不限,不限,0
598, 珠江路 ,火速急聘配送员6千起, 徐州市御风达电子商务有限公司 ,5000-8000元/月,送餐员,不限,不限,5
599, 赛虹桥 ,人事专员, 南京鑫银汇金融信息服务有限公司 ,3500-7000元/月,人事专员/助理,大专,不限,3
600, 东山 ,市场专员3000包住宿, 臻品德 ,5000-10000元/月,渠道/分销总监,不限,不限,3
601, 福建路 ,你想年薪30万加入邦恒吧, 南京邦恒置业顾问有限公司 ,8000-16000元/月,房产经纪人,不限,不限,3
602, 华侨路 ,世界500强金融销售代表, 中国平安 ,5000-10000元/月,销售经理/主管,大专,不限,3
603, 华侨路 ,放眼未来着手平安, 中国平安 ,8000-16000元/月,销售经理/主管,大专,不限,3
604, 仙林 ,包吃住急招收银员, 南京市栖霞区独一处饺子馆 ,3000-5000元/月,收银员,不限,不限,3
605, 雨花台区 ,网约车驾驶员, 南京迎客隆汽车租赁有限公司 ,8000-12000元/月,专车司机,不限,不限,0
606, 鼓楼区 ,新城市广场HG女装聘销售, 上海HPLY品牌女装 ,5000-8000元/月,促销/导购员,中专,1-2年,4
607, 开发区 ,网约车驾驶急招有追求的你, 南京诺新汽车租赁有限公司 ,12000-20000元/月,商务司机,不限,不限,3
608, 江宁周边 ,HPLY江宁万达高薪导购, 上海HPLY品牌女装 ,5000-8000元/月,促销/导购员,中专,1-2年,4
609, 大行宫 ,你有梦想我提供舞台, 南京齐馨阁文化传播有限公司 ,5000-8000元/月,电话销售,不限,不限,5
610, 秦淮区 ,双休急招微商运营, 南京本草源 ,3000-5000元/月,网店运营,不限,不限,2
611, 茶南 ,话补+五险一金+售后专员, 南京曼塔克食品有限公司 ,面议,售前/售后服务,高中,1-2年,3
612, 珠江路 ,电话销售底薪3100, 格誉地产 ,3000-6000元/月,电话销售,不限,不限,5
613, 珠江路 ,月薪5千+高福利+包住宿, 格誉地产 ,5000-8000元/月,置业顾问,不限,不限,5
614, 泰山 ,贷款客户经理, 南京友建投资担保有限公司 ,3000-5000元/月,客户经理/主管,不限,不限,5
615, 栖霞区 ,呼叫中心客服/六险一金, 南京誉烽信和商务信息咨询有限… ,3000-6000元/月,电话客服,大专,1-2年,5
616, 南京 ,呼叫中心客服/六险一金, 南京誉烽信和商务信息咨询有限… ,3000-5000元/月,客服专员/助理,不限,不限,5
617, 栖霞区 ,电话客服坐席/六险一金, 南京誉烽信和商务信息咨询有限… ,3000-6000元/月,电话客服,不限,不限,5
618, 南京 ,法务中心客服/六险一金, 南京誉烽信和商务信息咨询有限… ,3000-5000元/月,客服专员/助理,不限,不限,5
619, 江宁区 ,黄金海岸聘导购底薪3千起, 上海HPLY品牌女装 ,5000-8000元/月,促销/导购员,中专,1-2年,4
620, 秦淮区 ,一卡通引导员及陪诊员, 南京延益健康管理有限公司 ,2000-4000元/月,导医,不限,不限,1
621, 开发区 ,房产经纪人月薪5K, 南京市江宁区维塔斯房产经纪服… ,8000-12000元/月,销售代表,技校,不限,3
622, 建邺区 ,高底薪+超高提成商业管家, 南京泽耀房产营销策划有限公司 ,8000-16000元/月,销售代表,不限,不限,3
623, 江宁区 ,操作工6000+包吃住m, 南京瀚宇彩欣科技有限责任公司 ,4200-6500元/月,操作工,不限,不限,5
624, 华侨路 ,客服专员双休包住宿, 江苏华付集团 ,4000-6000元/月,客服专员/助理,中专,不限,3
625, 江宁区 ,操作工+名额有限m, 英华达（南京）科技有限公司 ,4000-5800元/月,操作工,不限,不限,5
626, 秦淮区 ,平安汽车之家销售代表, 中国平安人寿保险股份有限公司… ,3000-5000元/月,销售代表,大专,不限,0
627, 栖霞区 ,汽配公司会计出纳, 美合汽车 ,3300-4500元/月,出纳,中专,不限,2
628, 江宁周边 ,诚聘美容美发学徒包吃住, 集团招募部 ,4000-8000元/月,美容助理/学徒,不限,不限,5
629, 秦淮区 ,长白班五险一金包食宿5K, 南京市江宁区九维食品厂 ,4500-6000元/月,普工,不限,不限,5
630, 南京 ,律师事务所急招销售助理, 江苏协恒律师事务所 ,4000-6000元/月,销售助理,大专,不限,5
631, 东山 ,市场专员3000高佣金, 臻品德 ,5000-10000元/月,房地产中介/交易,不限,不限,3
632, 长江路 ,高薪诚聘合伙人8k+双休, 中国平安售后服务部 ,8000-15000元/月,合伙人,高中,不限,3
633, 华侨路 ,高提成综合金融销售代表, 中国平安 ,5000-10000元/月,销售经理/主管,大专,不限,3
634, 栖霞区 ,妹子多工资高正常加班, 速聘 ,4000-5000元/月,普工,不限,不限,5
635, 江宁区 ,8K储备干部+夫妻房, 英华达(南京)科技有限公司 ,5500-8500元/月,生产主管/组长,不限,不限,5
636, 鼓楼区 ,电台客服朝九晚五五险一金, 南京享购时间文化传媒有限公司 ,4000-8000元/月,网络/在线客服,不限,不限,2
637, 夫子庙 ,中医美容诊所中医科医生, 南京悦美嘉健康管理有限公司 ,面议,中医科医生,大专,不限,3
638, 江宁区 ,剑杆织布机操作工, MKT ,2500-4000元/月,操作工,不限,不限,3
639, 桥北 ,高薪聘游乐场工作人员, 南京红太阳商业大世界有限公司 ,面议,普工,中专,不限,4
640, 江浦 ,发型师, 南京市浦口区美姬美发店 ,5000-8000元/月,发型师,不限,不限,2
641, 淳化 ,包吃住加工中心操作工, 南京誉鑫机械有限公司 ,5000-8000元/月,操作工,不限,6-7年,3
642, 雨花台区 ,高薪点餐员+吃住工作轻松, 南京一餐餐饮文化有限公司 ,3000-5000元/月,服务员,不限,不限,2
643, 中央门 ,公司仓储理货员, 南京威莎莉娅品牌管理有限公司 ,4000-5000元/月,理货员/陈列员,不限,不限,4
644, 南京 ,中国人寿招聘综合金融经理, 中国人寿保险股份有限公司南京… ,面议,销售代表,高中,不限,2
645, 建邺区 ,CAD制图, 江苏餐创联拓餐饮管理有限公司 ,5500-8000元/月,餐饮其他,大专,1-2年,4
646, 迈皋桥 ,销售代表5000+奖金, 南京好邻居房地产代理销售有限… ,8000-12000元/月,销售代表,高中,不限,2
647, 滨江开… ,招聘采购人员兼发货, 南京宁力机械制造厂 ,3000-5000元/月,采购员,大专,不限,4
648, 东山 ,周末双休+五险一金+市场推广, 南京泓时企业管理有限公司 ,面议,市场经理/总监,大专,3-5年,4
649, 鼓楼周边 ,贷款催收专员（双休五险）, 南京卡罗帝亚贸易有限公司 ,5000-8000元/月,金融投资其他,技校,不限,3
650, 江宁周边 ,河定桥欧尚营养顾问, 深圳市香雅食品有限公司 ,4000-8000元/月,促销/导购员,不限,不限,3
651, 科学园 ,高薪包吃住招美容师, 南京市江宁区嘉莲娜健康生活馆 ,4000-8000元/月,美容师,不限,不限,4
652, 建邺区 ,月薪过万招销售代表+双休, 南京普尔菲特投资管理有限公司 ,8000-12000元/月,房产经纪人,不限,不限,3
653, 南京 ,聘中医养生店长, 南京市建邺区医来康养生保健中心 ,面议,中医科医生,大专,3-5年,2
654, 桥北 ,弘阳游乐场招游艺助理, 南京红太阳商业大世界有限公司 ,3000-5000元/月,店员/营业员,高中,不限,5
655, 江宁区 ,电话销售专员, 南京苏珀澜美容科技有限公司 ,3000-6000元/月,电话销售,不限,1-2年,4
656, 建邺区 ,收银员3800起, 南京品尽天餐饮管理有限公司 ,3800-5000元/月,餐饮其他,高中,1-2年,3
657, 桥北 ,弘阳广场招财务实习生, 南京红太阳商业大世界有限公司 ,2200-3000元/月,财务/会计助理,本科,不限,5
658, 栖霞区 ,高薪诚聘汽车装璜师傅, 南京市栖霞区新徽皇汽车用品经… ,5000-8000元/月,汽车美容,技校,3-5年,3
659, 南京 ,物业客服助理/管家, 深圳市怡化物业管理有限公司南… ,面议,物业管理/商业中心,大专,1-2年,5
660, 珠江路 ,星级酒店聘炉灶3300, 南京珍珠饭店有限公司 ,3000-3300元/月,厨师/厨师长,不限,不限,2
661, 秦淮周边 ,江苏建发建设安装监理员, 江苏建发建设项目咨询有限公司 ,面议,工程监理,不限,不限,5
662, 珠江路 ,/公司配车高薪保底, 徐州市御风达电子商务有限公司 ,5000-8000元/月,保安,不限,不限,5
663, 奥体 ,销售8000+周末双休, 南京华永鑫商务信息咨询有限公司 ,8000-12000元/月,销售代表,中专,不限,3
664, 沿江 ,项目经理, 南京齐亮科技有限公司 ,3000-4000元/月,业务拓展经理/主管,本科,1-2年,5
665, 南京 ,喜星电子急招月薪4500, 喜星电子（南京）有限公司 ,5000-6000元/月,普工,不限,不限,5
666, 玄武区 ,无责任底薪+高提成店长, 长景陆置业 ,12000-15000元/月,房产店长/经理,大专,不限,3
667, 玄武区 ,5k+奶茶服务员+待遇优, 南京千可果业有限公司 ,3000-5000元/月,服务员,不限,不限,0
668, 江宁区 ,最容易上手的销售（无需经, 江苏享佳健康科技股份有限公司 ,6000-8000元/月,销售代表,大专,不限,4
669, 建邺周边 ,6险1金有住宿招房产销售, 江苏中广置业有限公司 ,5000-8000元/月,房产经纪人,中专,不限,2
670, 南京 ,包食宿高薪诚聘客服, 南京沐龙房地产营销策划有限公司 ,3000-5000元/月,客服专员/助理,不限,不限,2
671, 麒麟门 ,玩具设计师(毛绒）, 江苏康圣百利科技有限公司 ,5000-8000元/月,玩具设计,大专,3-5年,5
672, 秦淮区 ,房产销售1W起+住宿, 南京龙杰地产策划 ,10000-20000元/月,销售代表,技校,不限,3
673, 南京 ,央企5000招人才双休, 中国人寿保险股份有限公司南京… ,5000-8000元/月,销售代表,高中,不限,1
674, 浦口区 ,五险一金+高提房产销售, 南京手牵手置业顾问有限公司 ,6000-12000元/月,置业顾问,中专,不限,2
675, 桥北 ,销售代表, 迈清地产 ,8000-12000元/月,销售代表,不限,不限,4
676, 南京 ,课程顾问+五险一金+包住, 南京灏哲文化艺术有限公司 ,6000-12000元/月,招生/课程顾问,不限,不限,3
677, 江宁周边 ,城市之光苏果, 深圳市香雅食品有限公司 ,3000-5000元/月,促销/导购员,不限,不限,2
678, 湖南路 ,情商训练师/幼师/早教, 龅牙兔 ,3000-5000元/月,幼教/早教,本科,不限,4
679, 江宁区 ,5英华达高薪直招物料员, 英华达（南京）科技有限公司 ,3500-5000元/月,普工,不限,不限,5
680, 南京 ,易企秀招销售+月薪过万, 易企秀江苏运营中心 ,5000-10000元/月,电话销售,不限,不限,0
681, 浦口区 ,五险+时间灵活高薪销售, 南京今世鹏食品有限公司 ,5000-8000元/月,销售助理,不限,不限,1
682, 浦口区 ,五险+高薪招销售, 南京今世鹏食品有限公司 ,5000-8000元/月,销售代表,不限,不限,1
683, 桥北 ,人事专员3000起, 南京馨之房房地产经纪有限责任… ,5000-8000元/月,人事专员/助理,不限,不限,3
684, 水西门 ,养生保健顾问双休, 南京糯康毓健康管理有限公司 ,5000-7000元/月,保健医生,不限,1-2年,2
685, 鼓楼区 ,新街口急聘医拍摄影师学。, 南京市鼓楼区梦之初摄影中心 ,3000-5000元/月,摄影师/摄像师,中专,不限,1
686, 鼓楼区 ,新街口急聘医拍摄影师学。, 南京市鼓楼区梦之初摄影中心 ,3000-5000元/月,摄影师/摄像师,中专,不限,1
687, 江宁区 ,货车钣金工整形, 南京市江宁区宏达汽车修理厂 ,面议,钣金工,不限,6-7年,2
688, 中央门 ,网络推广包食宿, 南京富冠海商务信息咨询有限公司 ,5000-10000元/月,网络推广,高中,不限,2
689, 建邺区 ,高底薪高提成加五险一金, 江苏天鼎证券投资咨询有限公司 ,8000-12000元/月,销售代表,不限,不限,5
690, 江宁 ,收银员, 南京韵海兰足部保健有限公司第… ,3000-5000元/月,收银员,不限,不限,2
691, 南京 ,营业部经理, 上海中资联财富投资管理有限公… ,面议,销售总监,大专,不限,3
692, 高新 ,网络推广专员, 南京信则赢网络科技有限公司 ,5000-8000元/月,网络推广,不限,不限,5
693, 水西门 ,舞蹈老师, 南京蓝骑士文化发展有限公司 ,3000-5000元/月,教师/助教,大专,不限,1
694, 珠江路 ,诚聘电销+高薪+五险, 中汇财务咨询南京有限公司 ,5000-10000元/月,电话销售,高中,1年以下,2
695, 科学园 ,驾驶员, 南京璇源电子商务有限公司 ,面议,货运司机,不限,1-2年,3
696, 江宁区 ,销售管培生, 江苏享佳健康科技股份有限公司 ,6000-8000元/月,销售代表,大专,不限,4
697, 桥北 ,包食宿高薪招安保, 南京红太阳商业大世界有限公司 ,3000-5000元/月,保安,不限,不限,5
698, 江浦 ,快餐店招收银员, 南京中之轩投资管理有限公司 ,3500-4000元/月,服务员,不限,不限,0
699, 栖霞 ,国企康尼操作工, 股份有限公司 ,3000-5000元/月,普工,高中,1-2年,5
700, 浦口区 ,急招定制衣柜导购, 南京德莱尼家具生产有限公司 ,面议,销售代表,高中,3-5年,5
701, 雨花台区 ,电话销售底薪3000起, 南京宜美居装饰工程有限公司江… ,5000-8000元/月,电话销售,不限,1-2年,5
702, 淳城镇 ,旅游+年终奖+室内设计师, 南京市高淳区星艺装饰中心 ,8000-12000元/月,装修装潢设计,大专,不限,0
703, 淳化 ,钣金氩弧焊打磨电焊学徒工, 南京腾煌机械设备有限公司 ,5000-8000元/月,切割/焊工,不限,不限,2
704, 南京 ,销售/腾讯广告业务部, 易企秀江苏运营中心 ,5000-10000元/月,销售代表,不限,不限,0
705, 桥北 ,淘宝网店运营, 南京誉尚缘宠物用品有限公司 ,6000-12000元/月,网店运营,大专,3-5年,4
706, 仙林 ,中电熊猫公寓住宿+好福利, 南京中电熊猫平板显示科技有限… ,4500-6500元/月,普工,不限,不限,5
707, 宁海路 ,考试培训招生/课程, 福久教育 ,5000-8000元/月,招生/课程顾问,大专,1-2年,4
708, 禄口 ,加工中心师傅, 南京市江宁区顺泰精密机械厂 ,5000-10000元/月,车工/铣工,不限,6-7年,3
